time_s,cwnd_kb
20.809114,97.570
20.828644,97.570
20.848226,98.984
20.867654,98.984
20.886630,98.984
20.905406,98.984
20.925535,100.398
20.945512,100.398
20.965405,100.398
20.984969,100.398
21.004887,101.812
21.024298,101.812
21.043929,101.812
21.063738,101.812
21.083059,101.812
21.102737,103.227
21.122115,103.227
21.141451,103.227
21.160445,103.227
21.179725,104.641
21.199051,104.641
21.218617,104.641
21.237856,104.641
21.256957,104.641
21.276811,106.055
21.295888,106.055
21.315242,106.055
21.334478,106.055
21.353236,106.055
21.372418,107.469
21.391650,107.469
21.411075,107.469
21.430061,107.469
21.449001,107.469
21.468372,108.883
21.487956,108.883
21.506791,108.883
21.526228,108.883
21.545738,108.883
21.564697,110.297
21.583785,110.297
21.603299,110.297
21.624301,110.297
21.643640,111.711
21.662873,111.711
21.682025,111.711
21.701116,111.711
21.720688,111.711
21.739895,113.125
21.760538,113.125
21.780262,113.125
21.799400,113.125
21.818919,113.125
21.838421,114.539
21.857735,114.539
21.876789,114.539
21.895855,114.539
21.915005,114.539
21.933801,115.953
21.952958,115.953
21.972247,115.953
21.992053,115.953
22.011224,115.953
22.030102,115.953
22.049154,117.367
22.068482,117.367
22.088198,117.367
22.107603,117.367
22.126771,117.367
22.146091,118.781
22.166460,118.781
22.186452,118.781
22.205443,118.781
22.224652,118.781
22.243655,120.195
22.262513,120.195
22.281595,120.195
22.300856,120.195
22.319903,120.195
22.340213,121.609
22.359188,121.609
22.378515,121.609
22.397647,121.609
22.417600,121.609
22.437468,121.609
22.457483,123.023
22.477183,123.023
22.496542,123.023
22.516436,123.023
22.536158,123.023
22.555030,124.438
22.574151,124.438
22.593582,124.438
22.612721,124.438
22.632267,124.438
22.652256,124.438
22.672191,125.852
22.692913,125.852
22.712335,125.852
22.731968,125.852
22.751613,125.852
22.771464,127.266
22.790856,127.266
22.809723,127.266
22.829373,127.266
22.848862,127.266
22.868086,128.680
22.887840,128.680
22.907037,128.680
22.925843,128.680
22.945488,128.680
22.964742,128.680
22.984589,130.094
23.003596,130.094
23.022778,130.094
23.041883,130.094
23.061177,130.094
23.080337,130.094
23.099370,131.508
23.118196,131.508
23.137132,131.508
23.156516,131.508
23.175695,131.508
23.196005,131.508
23.214917,132.922
23.233737,132.922
23.253647,132.922
23.273106,132.922
23.293015,132.922
23.312264,132.922
23.331406,134.336
23.350603,134.336
23.369875,134.336
23.389192,134.336
23.408579,134.336
23.427774,134.336
23.447726,135.750
23.466801,135.750
23.486045,135.750
23.504917,135.750
23.525074,135.750
23.544306,135.750
23.563717,137.164
23.583266,137.164
23.602588,137.164
23.622213,137.164
23.641515,137.164
23.661353,137.164
23.680547,138.578
23.700108,138.578
23.719656,138.578
23.738468,138.578
23.757751,138.578
23.777511,138.578
23.797077,139.992
23.816439,139.992
23.835555,139.992
23.854782,139.992
23.873972,139.992
23.893648,139.992
23.912635,141.406
23.932199,141.406
23.951206,141.406
23.970681,141.406
23.989273,141.406
24.009044,141.406
24.028772,142.820
24.048668,142.820
24.067681,142.820
24.086875,142.820
24.106764,142.820
24.125959,142.820
24.145068,142.820
24.164294,144.234
24.183505,144.234
24.203039,144.234
24.222313,144.234
24.241094,144.234
24.260145,144.234
24.279624,145.648
24.298925,145.648
24.319007,145.648
24.338435,145.648
24.358074,145.648
24.377290,145.648
24.396526,145.648
24.415720,147.062
24.434856,147.062
24.453992,147.062
24.473345,147.062
24.492475,147.062
24.512623,147.062
24.531942,148.477
24.551607,148.477
24.570899,148.477
24.589718,148.477
24.608703,148.477
24.627862,148.477
24.647560,148.477
24.666732,149.891
24.686132,149.891
24.705362,149.891
24.724486,149.891
24.743404,149.891
24.762590,149.891
24.781898,151.305
24.801233,151.305
24.820733,151.305
24.839913,151.305
24.859029,151.305
24.878205,151.305
24.897827,151.305
24.917245,152.719
24.937208,152.719
24.957519,152.719
24.976899,152.719
24.996491,152.719
25.015647,152.719
25.034958,152.719
25.054050,154.133
25.073641,154.133
25.093328,154.133
25.113005,154.133
25.132270,154.133
25.151284,154.133
25.170800,154.133
25.190457,155.547
